Name,Nation,Team,Position,Age,Playing Time: matches played,Playing Time: starts,Playing Time: minutes,Performance: goals,Performance: assists,Performance: yellow cards,Performance: red cards,Expected: expected goals (xG),Expected: expedted Assist Goals (xAG),Progression: PrgC,Progression: PrgP,Progression: PrgR,Per 90 minutes: Gls,Per 90 minutes: Ast,Per 90 minutes: xG,Per 90 minutes: xGA,Performance: goals against per 90mins (GA90),Performance: Save%,Performance: CS%,Penalty Kicks: penalty kicks Save%,Standard: shoots on target percentage (SoT%),Standard: Shoot on Target per 90min (SoT/90),Standard: goals/shot (G/sh),Standard: average shoot distance (Dist),Total: passes completed (Cmp),Total: Pass completion (Cmp%),Total: progressive passing distance (TotDist),Short: Pass completion (Cmp%),Medium: Pass completion (Cmp%),Long: Pass completion (Cmp%),Expected: key passes (KP),Expected: pass into final third (1/3),Expected: pass into penalty area (PPA),Expected: CrsPA,Expected: PrgP,SCA: SCA,SCA: SCA90,GCA: GCA,GCA: GCA90,Tackles: Tkl,Tackles: TklW,Challenges: Att,Challenges: Lost,Blocks: Blocks,Blocks: Sh,Blocks: Pass,Blocks: Int,Touches: Touches,Touches: Def Pen,Touches: Def 3rd,Touches: Mid 3rd,Touches: Att 3rd,Touches: Att Pen,Take-Ons: Att,Take-Ons: Succ%,Take-Ons: Tkld%,Carries: Carries,Carries: ProDist,Carries: ProgC,Carries: 1/3,Carries: CPA,Carries: Mis,Carries: Dis,Receiving: Rec,Receiving: PrgR,Performance: Fls,Performance: Fld,Performance: Off,Performance: Crs,Performance: Recov,Aerial Duels: Won,Aerial Duels: Lost,Aerial Duels: Won%,Cluster
Emil Krafth,se SWE,Newcastle Utd,DF,30-273,9,2,288,0,0,0,0,0.0,0.1,3,7,1,0.0,0.0,0.01,0.03,,,,,0.0,0.0,0.0,14.6,104,80.0,734,81.7,86.8,50.0,1,6,0,0,7,3,0.94,0,0.0,4,2,3,1,5,4,1,2,164,30,87,59,19,4,1,0.0,100.0,72,133,3,3,0,2,2,85,1,3,1,0,1,17,5,5,50.0,0
Emiliano Martínez,ar ARG,Aston Villa,GK,32-242,33,33,2880,0,0,4,0,0.0,0.5,0,3,0,0.0,0.0,0.0,0.02,1.41,65.9,15.2,50.0,,0.0,,,986,79.0,15650,97.8,98.1,49.9,2,21,0,0,3,6,0.19,1,0.03,3,3,2,0,1,0,1,0,1307,990,1292,15,0,0,1,100.0,0.0,794,2586,0,0,0,1,0,718,0,1,5,0,0,28,8,1,88.9,0
Emmanuel Agbadou,ci CIV,Wolves,DF,27-319,12,12,1050,0,0,2,0,0.3,0.2,3,21,1,0.0,0.0,0.02,0.02,,,,,16.7,0.09,0.0,31.8,597,84.4,4346,91.7,92.3,60.0,4,23,1,0,21,15,1.29,2,0.17,25,17,17,6,15,11,4,9,844,137,473,355,22,5,10,70.0,20.0,508,1085,3,3,0,3,3,549,1,5,4,1,1,63,22,15,59.5,0
Evan Ferguson,ie IRL,West Ham,FW,20-195,7,1,145,0,0,0,0,0.6,0.3,1,0,6,0.0,0.0,0.35,0.19,,,,,20.0,0.62,0.0,17.2,26,78.8,11,83.3,71.4,0.0,2,0,0,0,0,4,2.48,0,0.0,2,0,0,0,2,1,1,1,62,1,6,27,29,10,5,60.0,40.0,31,41,1,1,1,8,5,40,6,1,2,0,0,8,5,8,38.5,0
Ferdi Kadioglu,tr TUR,Brighton,"DF,MF",25-207,6,5,385,1,0,1,0,0.4,0.2,1,15,27,0.23,0.0,0.1,0.04,,,,,25.0,0.23,0.25,15.1,144,82.3,698,89.0,82.4,64.3,5,10,9,4,15,13,3.03,2,0.47,10,6,15,9,2,2,0,8,231,13,71,91,72,9,7,42.9,42.9,124,183,1,0,0,6,2,144,27,5,3,1,9,14,3,1,75.0,0
Filip Jørgensen,dk DEN,Chelsea,GK,23-016,6,6,540,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,71.4,16.7,0.0,,0.0,,,158,83.6,1649,100.0,97.5,27.5,0,1,0,0,0,1,0.17,0,0.0,0,0,0,0,0,0,0,0,202,174,201,1,0,0,0,,,145,423,0,0,0,0,0,139,0,1,1,0,0,5,0,0,,0
Fraser Forster,eng ENG,Tottenham,GK,37-046,7,7,630,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.14,69.0,14.3,0.0,,0.0,,,168,84.8,2105,98.2,95.6,48.9,0,1,0,0,0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,228,212,228,0,0,0,1,100.0,0.0,113,264,0,0,0,1,0,94,0,0,0,0,0,1,1,0,100.0,0
Guglielmo Vicario,it ITA,Tottenham,GK,28-207,22,22,1980,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.45,65.2,18.2,,,0.0,,,709,88.8,8006,99.1,97.3,51.0,0,1,0,0,1,4,0.18,0,0.0,0,0,0,0,0,0,0,1,848,568,830,18,0,0,1,100.0,0.0,606,1594,0,0,0,0,0,549,0,0,2,0,0,31,9,0,100.0,0
Guido Rodríguez,ar ARG,West Ham,MF,31-020,20,14,1018,0,0,5,0,0.2,0.1,2,31,5,0.0,0.0,0.02,0.01,,,,,12.5,0.09,0.0,27.8,419,84.1,2000,87.4,91.4,62.7,3,36,1,0,31,10,0.88,0,0.0,30,16,30,16,21,9,12,12,617,42,196,366,56,2,3,66.7,0.0,284,392,2,5,0,2,6,354,5,15,11,1,4,46,8,7,53.3,0
Hamza Choudhury,bd BAN,Leicester City,"MF,DF",27-213,4,1,131,0,0,0,0,0.0,0.4,4,3,6,0.0,0.0,0.0,0.27,,,,,,0.0,,,72,85.7,249,94.0,79.3,50.0,2,10,1,1,3,3,2.05,0,0.0,1,1,3,2,4,2,2,5,100,4,19,61,20,3,4,75.0,25.0,63,130,4,2,2,1,0,71,6,1,0,0,5,2,0,0,,0
Harry Amass,eng ENG,Manchester Utd,DF,18-047,3,2,166,0,0,0,0,0.0,0.0,5,4,12,0.0,0.0,0.01,0.01,,,,,0.0,0.0,0.0,29.6,77,82.8,172,91.4,76.0,25.0,1,3,0,0,4,5,2.71,0,0.0,4,1,3,2,3,0,3,1,121,7,39,37,46,2,3,66.7,33.3,61,178,5,4,1,6,4,64,12,2,3,1,4,10,5,1,83.3,0
Harry Clarke,eng ENG,Ipswich Town,DF,24-061,7,4,379,0,0,3,1,0.1,0.0,5,14,2,0.0,0.0,0.02,0.01,,,,,100.0,0.24,0.0,4.5,190,80.5,1226,91.6,87.5,57.5,1,21,1,0,14,1,0.24,0,0.0,5,3,6,3,5,4,1,4,268,18,100,122,47,2,2,50.0,50.0,118,222,5,7,0,4,2,163,2,5,1,0,5,17,10,4,71.4,0
Harry Toffolo,eng ENG,Nott'ham Forest,DF,29-256,4,1,137,0,0,1,0,0.0,0.0,0,2,4,0.0,0.0,0.01,0.0,,,,,0.0,0.0,0.0,28.5,47,70.1,304,93.8,62.5,14.3,0,1,0,0,2,0,0.0,0,0.0,5,3,4,1,2,2,0,2,88,9,32,22,34,2,0,,,17,23,0,0,0,0,0,30,4,1,0,0,4,2,1,0,100.0,0
Hákon Rafn Valdimarsson,is ISL,Brentford,GK,23-201,2,1,145,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.24,50.0,100.0,,,0.0,,,46,65.7,1110,100.0,100.0,41.5,0,2,0,0,0,2,1.24,0,0.0,0,0,0,0,0,0,0,0,72,60,71,1,0,0,0,,,44,80,0,0,0,0,0,36,0,0,0,0,0,1,1,0,100.0,0
Ibrahim Sangaré,ci CIV,Nott'ham Forest,MF,27-151,9,3,295,0,1,2,0,0.0,0.4,0,14,2,0.0,0.31,0.01,0.12,,,,,100.0,0.31,0.0,32.0,131,80.4,624,89.7,82.0,61.5,4,11,2,0,14,6,1.83,0,0.0,18,10,10,6,5,0,5,3,208,8,49,127,34,7,1,0.0,100.0,85,109,0,2,0,4,1,112,2,8,5,0,0,23,6,8,42.9,0
Igor,br BRA,Brighton,DF,27-084,12,9,903,0,0,4,0,0.0,0.2,9,44,0,0.0,0.0,0.0,0.02,,,,,0.0,0.0,0.0,14.1,628,92.1,3723,96.5,95.2,71.4,1,35,2,1,44,11,1.1,0,0.0,4,4,10,6,23,14,9,4,764,109,377,353,38,1,4,75.0,25.0,497,1782,9,14,0,1,0,568,0,9,6,0,2,40,8,6,57.1,0
Issa Diop,fr FRA,Fulham,DF,28-113,21,15,1339,0,0,2,0,0.5,0.1,6,25,3,0.0,0.0,0.04,0.01,,,,,40.0,0.13,0.0,10.7,663,87.5,4179,92.5,92.9,52.9,3,43,1,0,25,6,0.4,0,0.0,26,12,18,5,10,7,3,9,903,125,498,381,26,13,2,50.0,50.0,533,1216,6,2,0,9,2,617,3,10,4,0,1,45,20,12,62.5,0
Jack Stephens,eng ENG,Southampton,DF,31-095,16,14,1164,1,0,2,2,0.6,0.2,13,50,2,0.08,0.0,0.04,0.01,,,,,50.0,0.15,0.25,11.0,751,91.9,3649,92.9,94.3,81.3,3,46,5,0,50,12,0.93,0,0.0,31,18,26,11,14,9,5,11,935,106,387,458,94,11,4,0.0,100.0,520,1127,13,11,1,2,3,655,2,12,4,1,1,41,6,8,42.9,0
Jack Taylor,ie IRL,Ipswich Town,MF,26-313,28,2,685,1,0,3,0,0.7,0.5,11,39,18,0.13,0.0,0.09,0.07,,,,,23.5,0.53,0.06,23.0,273,81.3,1348,86.4,86.5,54.3,5,28,8,1,39,20,2.62,1,0.13,17,8,22,11,9,2,7,7,433,27,123,234,87,8,9,44.4,33.3,211,693,11,9,1,9,6,274,18,14,4,0,6,43,7,6,53.8,0
Jaden Philogene Bidace,eng ENG,Aston Villa,"FW,MF",23-083,11,2,332,0,0,4,1,0.5,0.3,7,4,17,0.0,0.0,0.13,0.08,,,,,0.0,0.0,0.0,16.0,63,73.3,161,81.6,85.7,66.7,1,1,3,0,4,5,1.36,0,0.0,11,5,6,2,5,0,5,3,145,4,27,54,66,14,15,26.7,53.3,75,239,7,5,7,7,3,83,17,12,8,1,4,21,0,5,0.0,0
Jahmai Simpson-Pusey,eng ENG,Manchester City,DF,19-179,2,1,96,0,0,1,0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,,,,,,0.0,,,107,93.0,549,95.9,96.6,42.9,0,3,0,0,3,0,0.0,0,0.0,1,0,1,1,1,1,0,0,123,9,61,59,3,1,1,0.0,0.0,79,190,1,0,0,1,0,101,0,0,1,0,0,3,1,3,25.0,0
Jake O'Brien,ie IRL,Everton,DF,23-352,17,14,1301,2,0,4,0,0.7,0.6,7,41,24,0.14,0.0,0.05,0.04,,,,,60.0,0.21,0.4,11.5,461,77.2,3329,88.5,78.5,63.0,6,37,8,5,41,15,1.04,0,0.0,20,14,22,8,15,4,11,4,745,61,302,313,133,18,10,40.0,50.0,315,648,7,6,2,5,5,386,24,11,4,3,17,50,33,23,58.9,0
Jakub Kiwior,pl POL,Arsenal,DF,25-076,13,6,762,1,0,0,0,0.2,0.3,5,35,0,0.12,0.0,0.02,0.03,,,,,33.3,0.12,0.33,18.5,494,91.0,2525,94.0,95.3,56.4,3,45,3,0,35,6,0.71,0,0.0,12,6,11,3,8,5,3,2,611,59,193,368,50,4,4,75.0,25.0,352,808,5,4,1,3,1,464,0,8,3,0,1,18,8,7,53.3,0
Jakub Stolarczyk,pl POL,Leicester City,GK,24-134,6,6,540,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,2.0,58.6,0.0,,,0.0,,,152,67.9,3245,100.0,97.9,45.0,0,2,0,0,1,0,0.0,0,0.0,2,1,2,1,0,0,0,0,241,179,236,6,0,0,0,,,130,396,0,0,0,1,0,131,0,0,0,0,0,7,3,0,100.0,0
James Bree,eng ENG,Southampton,DF,27-203,15,11,895,0,1,0,0,0.1,0.9,10,31,34,0.0,0.1,0.01,0.09,,,,,25.0,0.1,0.0,22.7,440,83.8,1910,90.9,88.4,51.1,10,26,6,5,31,15,1.51,1,0.1,15,10,17,10,8,3,5,8,602,42,194,263,150,10,8,50.0,25.0,319,713,10,11,0,6,4,389,34,2,4,0,24,56,12,5,70.6,0
James Garner,eng ENG,Everton,"MF,DF",24-050,17,13,1234,0,1,3,0,0.3,1.3,10,38,22,0.0,0.07,0.02,0.09,,,,,28.6,0.15,0.0,24.1,434,72.8,2433,83.6,82.3,44.7,11,39,5,2,38,30,2.19,4,0.29,37,23,33,16,14,3,11,16,734,32,187,360,194,9,16,37.5,62.5,336,578,10,13,1,11,7,386,22,16,12,0,50,60,10,8,55.6,0
James Hill,eng ENG,Bournemouth,DF,23-112,10,6,448,0,1,1,0,0.3,0.3,3,16,8,0.0,0.2,0.06,0.05,,,,,0.0,0.0,0.0,13.9,159,64.9,1094,76.1,77.3,36.2,3,20,6,0,16,8,1.61,1,0.2,15,8,11,8,5,0,5,9,319,19,99,167,54,8,2,50.0,50.0,146,295,3,6,0,2,0,179,8,7,5,0,10,13,14,12,53.8,0
James Milner,eng ENG,Brighton,MF,39-118,3,3,169,0,0,1,0,0.2,0.2,1,10,10,0.0,0.0,0.09,0.12,,,,,0.0,0.0,0.0,16.0,55,75.3,347,92.9,76.7,40.0,4,3,1,1,10,8,4.26,0,0.0,5,2,3,0,4,2,2,2,92,3,13,48,31,4,1,100.0,0.0,46,97,1,1,0,0,0,58,10,3,1,0,8,2,0,1,0.0,0
James Ward-Prowse,eng ENG,West Ham,MF,30-182,11,9,802,0,1,2,0,0.5,1.1,9,45,4,0.0,0.11,0.06,0.12,,,,,28.6,0.22,0.0,20.7,523,87.6,2473,95.8,91.6,56.4,13,60,4,1,45,23,2.58,1,0.11,13,9,12,9,6,3,3,5,656,28,142,395,119,5,5,40.0,60.0,318,669,9,13,0,3,6,455,4,9,2,0,37,43,5,4,55.6,0
James Ward-Prowse,eng ENG,Nott'ham Forest,MF,30-182,9,5,400,0,1,2,1,0.1,1.1,1,16,3,0.0,0.23,0.01,0.25,,,,,50.0,0.23,0.0,29.0,145,79.7,768,93.2,86.9,34.8,4,16,2,0,16,10,2.25,2,0.45,4,1,2,0,3,2,1,5,205,13,49,115,45,1,0,,,92,170,1,3,0,3,3,115,3,7,2,0,19,19,3,5,37.5,0
Jannik Vestergaard,dk DEN,Leicester City,DF,32-272,18,16,1391,0,0,5,0,0.1,0.1,3,32,2,0.0,0.0,0.01,0.01,,,,,66.7,0.13,0.0,9.7,870,90.7,5807,95.0,93.7,59.3,3,34,1,0,32,7,0.45,0,0.0,22,10,15,6,21,14,7,16,1092,196,572,497,28,10,4,100.0,0.0,672,1458,3,3,0,2,0,757,2,12,4,0,0,46,26,19,57.8,0
Jarell Quansah,eng ENG,Liverpool,DF,22-093,11,2,315,0,0,1,0,0.1,0.1,2,12,4,0.0,0.0,0.03,0.02,,,,,0.0,0.0,0.0,8.9,206,90.4,1253,97.4,91.3,65.0,1,18,1,0,12,2,0.57,0,0.0,10,7,7,2,5,5,0,5,272,36,134,113,25,5,2,50.0,50.0,165,483,2,3,1,4,2,190,4,7,1,0,2,9,5,8,38.5,0
Jason Steele,eng ENG,Brighton,GK,34-257,2,2,180,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,75.0,50.0,,,0.0,,,101,90.2,1556,100.0,96.9,65.4,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,114,107,114,0,0,0,0,,,91,151,0,0,0,0,0,83,0,0,1,0,0,7,1,1,50.0,0
Jean-Clair Todibo,fr FRA,West Ham,DF,25-123,23,16,1485,0,0,2,0,0.2,0.0,9,28,5,0.0,0.0,0.01,0.0,,,,,0.0,0.0,0.0,14.6,761,87.9,4693,93.3,94.8,45.3,2,40,1,0,28,5,0.3,0,0.0,36,22,30,7,23,12,11,20,1044,142,583,432,38,9,14,50.0,50.0,604,1354,9,5,0,9,8,714,5,10,5,0,2,62,23,23,50.0,0
Jeffrey Schlupp,gh GHA,Crystal Palace,"MF,DF",32-130,12,0,103,0,0,0,0,0.2,0.2,4,5,9,0.0,0.0,0.14,0.14,,,,,50.0,1.75,0.0,17.7,39,78.0,144,84.2,78.3,50.0,3,4,2,0,5,7,6.06,0,0.0,2,0,3,3,6,0,6,0,79,2,9,31,41,6,1,100.0,0.0,30,67,4,1,1,7,0,41,9,1,0,0,4,6,3,4,42.9,0
Joe Gomez,eng ENG,Liverpool,DF,27-344,9,6,519,0,0,1,0,0.3,0.1,5,35,2,0.0,0.0,0.06,0.02,,,,,66.7,0.35,0.0,11.9,377,88.7,2299,91.2,93.6,61.9,2,29,0,0,35,5,0.87,1,0.17,13,10,16,5,9,6,3,7,481,54,183,264,37,5,0,,,303,947,5,2,1,1,2,335,2,2,3,0,2,34,9,4,69.2,0
Joe Lumley,eng ENG,Southampton,GK,30-076,3,3,270,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.33,65.0,0.0,,,0.0,,,106,70.2,1476,95.5,91.3,35.6,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,164,116,161,3,0,0,0,,,103,296,0,0,0,0,0,108,0,0,0,0,0,2,2,1,66.7,0
John Stones,eng ENG,Manchester City,"DF,MF",30-339,11,6,548,2,0,1,0,0.4,0.1,10,21,2,0.33,0.0,0.07,0.01,,,,,100.0,0.33,1.0,5.1,367,91.1,1601,94.4,92.5,77.5,2,42,0,0,21,8,1.31,2,0.33,6,2,5,0,5,3,2,4,442,40,142,234,68,4,2,100.0,0.0,292,1183,10,14,0,2,0,333,2,2,2,0,0,22,8,6,57.1,0
Jonny Evans,nir NIR,Manchester Utd,DF,37-119,6,3,290,0,0,1,0,0.1,0.0,1,8,2,0.0,0.0,0.03,0.0,,,,,0.0,0.0,0.0,8.4,174,88.8,784,94.3,90.0,50.0,0,9,1,0,8,2,0.62,0,0.0,7,5,4,2,2,1,1,4,223,30,125,91,11,2,1,100.0,0.0,128,183,1,0,0,1,0,137,2,5,6,0,0,15,8,3,72.7,0
Jordan Pickford,eng ENG,Everton,GK,31-056,34,34,3060,0,1,7,0,0.0,0.4,0,0,0,0.0,0.03,0.0,0.01,1.21,71.5,29.4,100.0,,0.0,,,939,66.2,22401,99.3,98.3,46.5,2,66,8,0,0,12,0.35,2,0.06,1,0,2,1,0,0,0,1,1518,989,1451,68,0,0,0,,,861,3099,0,0,0,2,0,756,0,0,6,0,0,31,4,1,80.0,0
Jorge Cuenca,es ESP,Fulham,DF,25-166,6,3,259,0,0,0,0,0.0,0.0,0,9,0,0.0,0.0,0.01,0.0,,,,,0.0,0.0,0.0,13.1,102,83.6,637,89.5,88.2,42.9,0,7,0,0,9,1,0.35,0,0.0,2,2,5,3,3,3,0,2,152,23,88,59,6,1,2,100.0,0.0,65,116,0,1,0,1,0,92,0,2,2,0,1,9,6,3,66.7,0
Jorginho,it ITA,Arsenal,MF,33-133,14,9,703,0,0,5,0,0.1,0.4,12,48,6,0.0,0.0,0.01,0.05,,,,,0.0,0.0,0.0,23.2,410,86.7,1591,91.5,88.4,58.3,3,44,10,0,48,12,1.55,0,0.0,12,4,20,12,3,0,3,7,519,9,92,303,130,3,4,25.0,50.0,302,874,12,13,0,10,9,388,6,15,17,0,1,54,1,6,14.3,0
Joshua Acheampong,eng ENG,Chelsea,DF,18-362,4,2,170,0,0,1,0,0.2,0.0,0,8,0,0.0,0.0,0.12,0.0,,,,,0.0,0.0,0.0,8.9,104,83.9,705,90.6,92.6,55.0,0,6,0,0,8,2,1.06,0,0.0,2,1,2,0,1,0,1,1,137,7,48,81,8,3,2,50.0,0.0,106,409,0,2,0,2,0,111,0,0,1,0,0,7,1,6,14.3,0
José Sá,pt POR,Wolves,GK,32-105,26,26,2340,0,0,2,0,0.0,0.1,0,2,0,0.0,0.0,0.0,0.01,1.69,62.3,26.9,33.3,,0.0,,,516,63.5,9273,99.0,97.3,30.4,2,17,1,0,2,4,0.15,0,0.0,2,2,2,0,0,0,0,0,870,690,862,9,0,0,7,100.0,0.0,537,2083,0,0,0,1,0,426,0,4,8,0,0,29,8,0,100.0,0
Julian Araujo,mx MEX,Bournemouth,DF,23-262,9,5,362,0,0,1,0,0.0,0.0,3,14,18,0.0,0.0,0.0,0.0,,,,,,0.0,,,143,79.0,767,89.5,84.4,40.9,0,15,1,0,14,4,0.99,0,0.0,7,3,10,6,3,0,3,4,216,15,71,105,45,2,0,,,96,195,3,1,0,4,2,114,18,4,1,0,5,26,2,6,25.0,0
Kepa Arrizabalaga,es ESP,Bournemouth,GK,30-211,27,27,2430,0,0,3,0,0.1,0.0,0,2,0,0.0,0.0,0.0,0.0,1.26,75.4,25.9,0.0,0.0,0.0,0.0,9.7,636,71.5,12113,98.0,98.2,46.9,1,9,0,0,2,4,0.15,0,0.0,1,0,1,1,1,0,1,0,945,695,918,26,1,1,1,100.0,0.0,534,1529,0,0,0,0,0,413,0,2,5,0,0,48,7,1,87.5,0
Kevin Danso,at AUT,Tottenham,DF,26-225,6,5,482,0,0,0,0,0.4,0.1,10,17,1,0.0,0.0,0.07,0.01,,,,,33.3,0.37,0.0,17.5,342,88.4,2032,90.4,93.2,54.1,2,22,2,1,17,7,1.31,2,0.37,5,4,6,2,6,6,0,2,453,55,241,190,24,7,2,50.0,50.0,320,903,10,4,0,7,1,334,1,6,7,0,1,21,12,8,60.0,0
Kieran Tierney,sct SCO,Arsenal,"DF,FW",27-331,10,1,181,0,0,0,0,0.2,0.9,5,12,22,0.0,0.0,0.1,0.43,,,,,0.0,0.0,0.0,2.6,96,82.1,461,94.5,78.3,54.5,7,7,5,2,12,8,3.98,0,0.0,5,4,5,2,0,0,0,2,133,4,20,46,67,4,3,33.3,33.3,58,125,5,3,1,1,0,90,22,0,2,2,10,3,3,5,37.5,0
Kiernan Dewsbury-Hall,eng ENG,Chelsea,"MF,FW",26-238,12,2,259,0,1,0,0,0.2,1.1,5,14,11,0.0,0.35,0.08,0.37,,,,,0.0,0.0,0.0,7.8,127,83.6,319,91.5,83.9,50.0,3,12,3,0,14,5,1.73,1,0.35,8,5,6,2,2,0,2,1,181,4,28,95,58,6,4,50.0,50.0,93,221,5,1,0,1,3,137,11,4,6,0,2,9,0,1,0.0,0
Kosta Nedeljković,rs SRB,Aston Villa,DF,19-137,5,0,126,0,0,0,0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,,,,,,0.0,,,47,88.7,185,95.7,84.0,80.0,0,5,0,0,6,0,0.0,0,0.0,7,5,3,1,1,0,1,0,66,4,15,32,19,0,2,50.0,50.0,27,33,1,0,0,1,0,32,0,0,1,0,1,4,0,1,0.0,0
Kostas Tsimikas,gr GRE,Liverpool,DF,28-355,16,7,666,0,1,2,0,0.4,1.8,15,67,38,0.0,0.14,0.05,0.25,,,,,50.0,0.27,0.0,16.1,447,83.7,2524,94.3,88.3,51.2,11,39,9,3,67,23,3.1,2,0.27,27,17,19,6,5,2,3,10,607,24,136,280,195,11,8,50.0,25.0,298,671,15,5,2,4,4,382,38,9,6,1,53,26,5,6,45.5,0
Kyle Walker,eng ENG,Manchester City,DF,34-339,15,9,970,0,0,3,0,0.1,0.4,12,64,11,0.0,0.0,0.01,0.04,,,,,40.0,0.19,0.0,27.7,724,87.7,3918,94.6,91.3,51.2,7,63,7,4,64,17,1.58,0,0.0,17,10,26,12,13,4,9,3,892,26,197,473,228,5,6,50.0,33.3,499,1106,12,13,0,9,2,630,11,6,5,1,14,46,9,7,56.3,0
Lamare Bogarde,nl NED,Aston Villa,"DF,MF",21-117,8,5,476,0,0,2,0,0.0,0.1,12,14,9,0.0,0.0,0.01,0.02,,,,,100.0,0.19,0.0,20.2,240,88.2,1154,92.8,92.2,33.3,2,24,1,0,14,10,1.89,1,0.19,14,6,16,6,5,3,2,1,325,16,95,191,40,4,4,50.0,25.0,173,599,12,6,1,6,8,212,9,8,11,0,0,13,6,6,50.0,0
Leny Yoro,fr FRA,Manchester Utd,DF,19-170,19,11,1069,0,0,5,0,0.7,0.0,19,48,4,0.0,0.0,0.06,0.0,,,,,20.0,0.08,0.0,8.6,642,92.2,3393,95.5,93.9,65.0,1,43,4,1,48,7,0.59,0,0.0,25,10,17,6,5,3,2,17,814,80,378,377,61,13,3,33.3,66.7,553,1557,19,11,1,3,2,588,4,9,2,1,1,41,16,15,51.6,0
Lewis Miley,eng ENG,Newcastle Utd,MF,19-001,12,1,249,1,0,0,0,0.5,0.0,2,14,7,0.36,0.0,0.2,0.01,,,,,66.7,0.72,0.33,14.6,142,87.7,349,88.9,96.1,87.5,1,10,4,0,14,3,1.08,0,0.0,11,9,11,5,5,1,4,2,198,5,37,105,57,5,3,33.3,33.3,96,186,2,1,0,5,1,141,7,3,1,0,0,16,5,5,50.0,0
Lloyd Kelly,eng ENG,Newcastle Utd,DF,26-208,10,4,303,0,1,2,0,0.4,0.5,0,9,5,0.0,0.3,0.12,0.14,,,,,0.0,0.0,0.0,7.3,146,80.7,867,87.7,89.7,41.7,2,6,1,1,9,2,0.59,1,0.3,5,4,1,0,6,4,2,1,215,26,105,94,19,4,3,66.7,33.3,120,202,0,2,0,3,2,129,5,5,5,1,1,19,6,2,75.0,0
Luis Guilherme,br BRA,West Ham,"MF,FW",19-082,11,1,138,0,0,0,0,0.3,0.1,3,3,13,0.0,0.0,0.19,0.05,,,,,33.3,0.65,0.0,14.9,47,83.9,154,96.8,86.7,57.1,3,3,3,2,3,10,6.52,0,0.0,1,0,3,3,7,0,7,3,85,3,19,30,37,4,9,55.6,22.2,42,136,3,3,1,4,3,55,13,0,4,0,8,7,2,1,66.7,0
Luke Shaw,eng ENG,Manchester Utd,DF,29-294,4,1,173,0,0,1,0,0.0,0.7,6,18,7,0.0,0.0,0.02,0.37,,,,,0.0,0.0,0.0,23.1,159,84.1,998,93.5,85.5,60.0,5,12,3,1,18,9,4.68,0,0.0,3,2,1,0,2,1,1,2,204,8,73,94,37,4,1,0.0,100.0,151,386,6,6,0,1,0,161,7,2,0,0,9,9,3,0,100.0,0
Luke Thomas,eng ENG,Leicester City,DF,23-326,10,9,783,0,0,1,0,0.1,0.1,3,26,9,0.0,0.0,0.01,0.02,,,,,0.0,0.0,0.0,18.7,378,78.9,1981,91.5,82.7,42.9,4,25,2,1,26,6,0.69,0,0.0,24,20,32,14,13,5,8,15,589,38,224,286,83,5,5,40.0,60.0,283,446,3,6,1,10,1,325,9,4,6,0,20,32,9,11,45.0,0
Luke Woolfenden,eng ENG,Ipswich Town,DF,26-193,14,11,1097,0,0,2,0,0.0,0.0,7,15,0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,12.9,450,87.7,2806,96.6,93.4,52.2,0,27,0,0,15,2,0.16,0,0.0,9,6,5,3,21,14,7,18,638,139,365,264,9,3,0,,,341,1165,7,3,0,4,0,399,0,5,2,1,0,35,15,12,55.6,0
Mads Hermansen,dk DEN,Leicester City,GK,24-295,27,27,2385,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,2.19,64.5,3.7,25.0,,0.0,,,654,61.0,12387,97.4,94.8,32.7,0,20,1,0,1,3,0.11,0,0.0,1,1,1,0,1,0,1,0,1147,831,1106,43,0,0,1,100.0,0.0,734,1904,0,0,0,1,0,625,0,0,3,0,0,17,4,1,80.0,0
Mads Roerslev,dk DEN,Brentford,DF,25-312,19,11,1101,0,2,2,0,0.2,3.0,17,51,54,0.0,0.16,0.02,0.24,,,,,40.0,0.16,0.0,20.8,422,78.7,2249,88.0,79.9,55.1,14,37,11,4,51,21,1.72,2,0.16,18,8,28,17,12,5,7,4,645,49,234,268,146,20,19,36.8,42.1,352,858,17,13,0,9,6,407,54,6,10,0,31,39,10,14,41.7,0
Marcos Senesi,ar ARG,Bournemouth,DF,27-357,15,12,1014,0,0,5,0,0.8,0.2,12,51,5,0.0,0.0,0.07,0.02,,,,,0.0,0.0,0.0,6.0,493,76.6,5319,88.0,85.9,49.7,3,73,12,3,51,16,1.42,1,0.09,35,21,30,16,15,7,8,11,783,67,349,376,67,12,9,55.6,44.4,483,1465,12,14,0,6,5,493,5,19,7,0,10,67,23,27,46.0,0
Mark Flekken,nl NED,Brentford,GK,31-323,33,33,2915,0,2,1,0,0.0,0.5,0,0,0,0.0,0.06,0.0,0.02,1.48,74.0,18.2,0.0,,0.0,,,1144,73.3,23289,97.9,97.5,50.0,3,45,2,0,0,8,0.25,2,0.06,4,4,9,6,2,0,2,0,1662,1305,1615,52,0,0,1,100.0,0.0,1013,2919,0,0,0,3,0,922,0,0,3,0,0,36,4,0,100.0,0
